name;ans_freq;report_id
MPM052 Composite and nanocomposite materials 2018/2019 LP1-LP1;19 (63,33%);13176
MPM052 Composite and nanocomposite materials 2019/2020 LP1-LP1;4 (25,00%);15478
MPM052 Composite and nanocomposite materials 2020/2021 LP1-LP1;5 (41,67%);17603
MPM052 Composite and nanocomposite materials 2021/2022 LP1-LP1;9 (47,37%);20214
MPM052 Composite and nanocomposite materials 2022/2023 LP1-LP1;10 (35,71%);22270
MPR034 Manufacturing processes 2018/2019 LP1-LP1;33 (39,76%);13132
MPR034 Manufacturing processes 2019/2020 LP1-LP1;21 (36,21%);15338
MPR034 Manufacturing processes 2020/2021 LP1-LP1;26 (38,81%);17647
MPR034 Manufacturing processes 2021/2022 LP1-LP1;27 (35,53%);19810
MPR034 Manufacturing processes 2022/2023 LP1-LP1;25 (33,78%);22614
MTT047 Metal forming and joining 2018/2019 LP4-LP4;5 (35,71%);14899
MTT047 Metal forming and joining 2019/2020 LP4-LP4;11 (47,83%);17087
MTT047 Metal forming and joining 2020/2021 LP4-LP4;7 (38,89%);19568
MTT047 Metal forming and joining 2021/2022 LP4-LP4;7 (31,82%);21775
MTT081 Tailored materials and commercialisation aspects 2018/2019 LP2-LP2;25 (46,30%);13853
MTT081 Tailored materials and commercialisation aspects 2019/2020 LP2-LP2;13 (46,43%);15857
MTT081 Tailored materials and commercialisation aspects 2020/2021 LP2-LP2;10 (41,67%);18553
MTT081 Tailored materials and commercialisation aspects 2021/2022 LP2-LP2;10 (35,71%);20383
MTT090 Polymer processing and properties 2018/2019 LP1-LP1;15 (50,00%);13222
MTT090 Polymer processing and properties 2019/2020 LP1-LP1;19 (63,33%);15276
MTT090 Polymer processing and properties 2020/2021 LP1-LP1;13 (54,17%);17865
MTT090 Polymer processing and properties 2021/2022 LP1-LP1;23 (51,11%);19834
MTT090 Polymer processing and properties 2022/2023 LP1-LP1;11 (39,29%);22660
MTT100 Mechanical performance of engineering materials 2018/2019 LP2-LP2;6 (26,09%);13961
MTT100 Mechanical performance of engineering materials 2019/2020 LP2-LP2;14 (51,85%);16273
MTT100 Mechanical performance of engineering materials 2020/2021 LP2-LP2;7 (36,84%);18443
MTT100 Mechanical performance of engineering materials 2021/2022 LP2-LP2;13 (33,33%);20623
MTT107 Metal cutting 2018/2019 LP2-LP2;6 (54,55%);13981
MTT107 Metal cutting 2019/2020 LP2-LP2;5 (62,50%);16297
MTT107 Metal cutting 2020/2021 LP2-LP2;6 (46,15%);18237
MTT120 Additive manufacturing 2018/2019 LP3-LP3;29 (39,19%);14287
MTT120 Additive manufacturing 2019/2020 LP3-LP3;33 (42,31%);16516
MTT120 Additive manufacturing 2020/2021 LP3-LP3;25 (32,47%);18823
MTT120 Additive manufacturing 2021/2022 LP3-LP3;28 (39,44%);21471
PPU215 Research methodology in production projects 2018/2019 LP4-LP4;25 (36,76%);14819
PPU215 Research methodology in production projects 2019/2020 LP4-LP4;24 (35,82%);17233
PPU215 Research methodology in production projects 2020/2021 LP3-LP3;17 (27,87%);18869
PPU215 Research skills for engineering projects 2021/2022 LP3-LP3;26 (33,77%);21109
SEE025 Leadership for sustainability transitions 2018/2019 LP1-LP1;23 (52,27%);13418
SEE040 Leadership for sustainability transitions 2019/2020 LP1-LP1;18 (45,00%);15740
SEE040 Leadership for sustainability transitions 2020/2021 LP1-LP1;31 (65,96%);17537
SEE040 Leadership for sustainability transitions 2021/2022 LP1-LP1;25 (56,82%);20134
SEE040 Leadership for sustainability transitions 2022/2023 LP1-LP1;18 (43,90%);22624
TEK475 Praktiskt ledar- och entreprenörskap 2018/2019 LP2-LP2;11 (20,37%);13813
TEK680 Circular economy 2019/2020 LP1-LP1;17 (47,22%);15718
TEK680 Circular economy 2020/2021 LP1-LP1;13 (33,33%);17509
TEK680 Circular economy 2021/2022 LP1-LP1;24 (36,92%);20080
TEK680 Circular economy 2022/2023 LP1-LP1;29 (34,94%);22356
TEK700 Praktiskt ledar- och entreprenörskap 2019/2020 LP2-LP2;18 (38,30%);15780
TIF030 Modern imaging, spectroscopy and diffraction techniques 2018/2019 LP1-LP1;17 (40,48%);13294
TIF050 Materials in medicine 2018/2019 LP2-LP2;22 (40,00%);13897
TIF050 Materials in medicine 2019/2020 LP2-LP2;13 (50,00%);16231
TIF050 Materials in medicine 2020/2021 LP2-LP2;5 (35,71%);18427
TIF050 Materials in medicine 2021/2022 LP2-LP2;16 (48,48%);20609
