name;ans_freq;report_id
MMT010 Ergonomi 2016/2017 LP1-LP1;26 (63,41%);8493
MMT010 Ergonomi 2017/2018 LP1-LP1;27 (58,70%);11049
MMT015 Produktutveckling: behov och krav 2013/2014 LP2-LP2;25 (62,50%);2432
MMT015 Produktutveckling: behov och krav 2014/2015 LP2-LP2;9 (23,08%);4753
MMT015 Produktutveckling: behov och krav 2015/2016 LP2-LP2;30 (65,22%);7076
MMT015 Produktutveckling: behov och krav 2016/2017 LP2-LP2;23 (62,16%);9515
MMT015 Produktutveckling: behov och krav 2017/2018 LP2-LP2;11 (27,50%);11456
MMT031 Usability: metoder och verktyg 2013/2014 LP2-LP2;27 (72,97%);2722
MMT031 Usability: metoder och verktyg 2014/2015 LP2-LP2;28 (58,33%);4423
MMT031 Usability: metoder och verktyg 2015/2016 LP2-LP2;20 (51,28%);7144
MMT031 Usability: metoder och verktyg 2016/2017 LP2-LP2;25 (56,82%);9351
MMT031 Usability: metoder och verktyg 2017/2018 LP2-LP2;25 (55,56%);11374
MPP055 Skiss- och modellteknik 2013/2014 LP1-LP4;20 (44,44%);3338
MPP056 Skiss- och modellteknik 2014/2015 LP1-LP3;28 (58,33%);5437
MPP056 Skiss- och modellteknik 2015/2016 LP1-LP3;21 (46,67%);7554
MPP057 Skiss- och modellteknik 2016/2017 LP1-LP3;22 (47,83%);10047
MPP057 Skiss- och modellteknik 2017/2018 LP1-LP3;27 (56,25%);12061
MPP067 Datorstödd modellering 2013/2014 LP4-LP4;23 (51,11%);3540
MPP067 Datorstödd modellering 2014/2015 LP4-LP4;26 (57,78%);5968
MPP067 Datorstödd modellering 2015/2016 LP4-LP4;29 (64,44%);8172
MPP067 Datorstödd modellering 2016/2017 LP4-LP4;17 (41,46%);10193
MPP067 Datorstödd modellering 2017/2018 LP4-LP4;21 (46,67%);12611
MPP071 Produktsemiotik 2013/2014 LP1-LP1;16 (41,03%);2046
MPP071 Produktsemiotik 2014/2015 LP1-LP1;23 (56,10%);3769
MPP071 Produktsemiotik 2015/2016 LP1-LP1;28 (58,33%);6275
MPP071 Produktsemiotik 2016/2017 LP1-LP1;22 (59,46%);8833
MPP071 Produktsemiotik 2017/2018 LP1-LP1;24 (57,14%);10877
MPP082 Ingenjörsmetodik 2013/2014 LP1-LP1;24 (52,17%);1928
MPP083 Ingenjörsmetodik 2014/2015 LP1-LP2;39 (81,25%);4911
MPP083 Ingenjörsmetodik 2015/2016 LP1-LP2;23 (53,49%);7032
MPP083 Ingenjörsmetodik 2016/2017 LP1-LP2;26 (59,09%);9179
MPP083 Ingenjörsmetodik 2017/2018 LP1-LP2;26 (54,17%);11252
MPP121 Formlära 2013/2014 LP2-LP2;29 (63,04%);2838
MPP121 Formlära 2014/2015 LP3-LP3;28 (60,87%);5179
MPP121 Formlära 2015/2016 LP3-LP3;24 (53,33%);7364
MPP121 Formlära 2016/2017 LP3-LP3;21 (47,73%);9729
MPP121 Formlära 2017/2018 LP3-LP3;25 (58,14%);11873
MTT010 Materials science and engineering 2016/2017 LP4-LP4;22 (37,29%);10377
MTT010 Materials science and engineering 2017/2018 LP4-LP4;22 (40,00%);12503
MTT010 Materialteknik 2013/2014 LP4-LP4;41 (53,95%);3190
MTT010 Materialteknik 2014/2015 LP4-LP4;38 (47,50%);6028
MTT010 Materialteknik 2015/2016 LP4-LP4;37 (51,39%);8002
MTT030 Tillverkningsteknik 2013/2014 LP2-LP2;37 (54,41%);2936
MTT030 Tillverkningsteknik 2014/2015 LP2-LP2;38 (48,72%);4601
MTT031 Tillverkningsteknik 2015/2016 LP2-LP2;33 (47,14%);7262
MTT031 Tillverkningsteknik 2016/2017 LP2-LP2;43 (61,43%);9441
MTT031 Tillverkningsteknik 2017/2018 LP2-LP2;25 (46,30%);11492
MVE041 Flervariabelmatematik 2017/2018 LP4-LP4;24 (21,05%);12711
MVE255 Matematisk analys i flera variabler 2013/2014 LP4-LP4;69 (33,17%);3544
MVE255 Matematisk analys i flera variabler 2014/2015 LP4-LP4;58 (26,48%);5972
MVE255 Matematisk analys i flera variabler 2015/2016 LP4-LP4;54 (24,32%);8182
MVE255 Matematisk analys i flera variabler 2016/2017 LP4-LP4;34 (15,89%);10549
PPU051 Färglära 2013/2014 LP3-LP3;20 (44,44%);1675
PPU065 Hållbar utveckling 2013/2014 LP1-LP1;22 (66,67%);2098
PPU065 Hållbar utveckling 2014/2015 LP1-LP1;21 (53,85%);3955
PPU065 Hållbar utveckling 2015/2016 LP1-LP1;19 (52,78%);6163
PPU065 Hållbar utveckling 2016/2017 LP1-LP1;26 (63,41%);8557
PPU065 Hållbar utveckling 2017/2018 LP1-LP1;29 (76,32%);10651
PPU220 Skiss- och presentationsteknik 2014/2015 LP1-LP4;16 (40,00%);6006
PPU220 Skiss- och presentationsteknik 2015/2016 LP1-LP4;24 (50,00%);8152
PPU221 Skiss- och presentationsteknik 2016/2017 LP1-LP3;19 (51,35%);10045
PPU221 Skiss- och presentationsteknik 2017/2018 LP1-LP3;19 (48,72%);12057
SSY300 Tillämpad mekatronik 2013/2014 LP4-LP4;21 (52,50%);3636
SSY300 Tillämpad mekatronik 2014/2015 LP4-LP4;14 (35,90%);5920
SSY300 Tillämpad mekatronik 2015/2016 LP4-LP4;27 (57,45%);8090
SSY300 Tillämpad mekatronik 2016/2017 LP3-LP3;21 (51,22%);9869
SSY300 Tillämpad mekatronik 2017/2018 LP3-LP3;13 (30,23%);11969
TEK226 Technology and society 2017/2018 LP3-LP3;37 (33,33%);12305
TEK570 Teknikens etik 2017/2018 LP4-LP4;7 (18,42%);12905
TME010 Mekanik 2013/2014 LP2-LP2;48 (47,06%);2738
TME010 Mekanik 2014/2015 LP2-LP2;32 (35,16%);4439
