name;ans_freq;report_id
KOO093 The synthesis, properties and structures of solid state materials 2018/2019 LP1-LP1;18 (52,94%);13332
KOO093 The synthesis, properties and structures of solid state materials 2019/2020 LP1-LP1;9 (34,62%);15498
KOO093 The synthesis, properties and structures of solid state materials 2020/2021 LP1-LP1;15 (44,12%);17703
KOO093 The synthesis, properties and structures of solid state materials 2021/2022 LP1-LP1;14 (31,82%);19894
KOO093 The synthesis, properties and structures of solid state materials 2022/2023 LP1-LP1;17 (48,57%);22390
KPO021 Polymer technology 2018/2019 LP4-LP4;6 (27,27%);14835
KPO021 Polymer technology 2019/2020 LP4-LP4;8 (38,10%);17045
KPO021 Polymer technology 2020/2021 LP4-LP4;11 (45,83%);19370
KPO021 Polymer technology 2021/2022 LP4-LP4;14 (45,16%);21695
KPO040 Surface engineering 2018/2019 LP3-LP3;8 (57,14%);14253
KPO041 Surface engineering 2019/2020 LP3-LP3;11 (73,33%);16852
KPO041 Surface engineering 2020/2021 LP3-LP3;16 (45,71%);18741
KPO041 Surface engineering 2021/2022 LP3-LP3;17 (41,46%);21303
KPO045 Biological materials 2018/2019 LP3-LP3;15 (55,56%);14177
KPO045 Biological materials 2019/2020 LP2-LP2;12 (75,00%);16069
KPO045 Biological materials 2020/2021 LP2-LP2;8 (47,06%);18623
KPO045 Biological materials 2021/2022 LP2-LP2;15 (53,57%);20793
KTK012 Catalysis 2018/2019 LP4-LP4;7 (33,33%);14831
KTK012 Catalysis 2019/2020 LP4-LP4;11 (55,00%);17323
KTK012 Catalysis 2020/2021 LP4-LP4;15 (55,56%);19386
KTK012 Catalysis 2021/2022 LP4-LP4;13 (30,95%);21723
KTK042 Nanomaterials chemistry 2018/2019 LP2-LP2;19 (52,78%);14071
KTK042 Nanomaterials chemistry 2019/2020 LP2-LP2;4 (26,67%);16343
KTK042 Nanomaterials chemistry 2020/2021 LP2-LP2;14 (43,75%);18491
KTK042 Nanomaterials chemistry 2021/2022 LP2-LP2;11 (45,83%);20681
KTK095 Surface chemistry 2018/2019 LP1-LP1;24 (68,57%);13344
KTK095 Surface chemistry 2019/2020 LP1-LP1;13 (46,43%);15632
KTK095 Surface chemistry 2020/2021 LP1-LP1;15 (41,67%);17763
KTK096 Surface chemistry 2021/2022 LP1-LP1;16 (32,65%);20234
KTK096 Surface chemistry 2022/2023 LP1-LP1;18 (46,15%);22504
MTT081 Tailored materials and commercialisation aspects 2018/2019 LP2-LP2;25 (46,30%);13853
MTT081 Tailored materials and commercialisation aspects 2019/2020 LP2-LP2;13 (46,43%);15857
MTT081 Tailored materials and commercialisation aspects 2020/2021 LP2-LP2;10 (41,67%);18553
MTT081 Tailored materials and commercialisation aspects 2021/2022 LP2-LP2;10 (35,71%);20383
TIF050 Materials in medicine 2018/2019 LP2-LP2;22 (40,00%);13897
TIF050 Materials in medicine 2019/2020 LP2-LP2;13 (50,00%);16231
TIF050 Materials in medicine 2020/2021 LP2-LP2;5 (35,71%);18427
TIF050 Materials in medicine 2021/2022 LP2-LP2;16 (48,48%);20609
