name;ans_freq;report_id
PPU201 Maskinelement 2019/2020 LP3-LP3;38 (33,63%);16876
PPU201 Maskinelement 2020/2021 LP3-LP3;43 (38,05%);18863
PPU201 Maskinelement 2021/2022 LP3-LP3;25 (22,94%);21105
TDA143 Programmerade system 2018/2019 LP3-LP3;62 (35,03%);14425
TEK266 Business driven strategic marketing management 2018/2019 LP1-LP1;23 (36,51%);13422
TEK266 Business driven strategic marketing management 2019/2020 LP1-LP1;30 (49,18%);15530
TEK266 Business driven strategic marketing management 2020/2021 LP1-LP1;45 (58,44%);17717
TEK266 Business driven strategic marketing management 2021/2022 LP1-LP1;17 (30,91%);19908
TEK266 Business driven strategic marketing management 2022/2023 LP1-LP1;20 (32,79%);22398
TEK475 Praktiskt ledar- och entreprenörskap 2018/2019 LP2-LP2;11 (20,37%);13813
TEK700 Practical leadership and entrepreneurship 2020/2021 LP2-LP2;18 (31,03%);18267
TEK700 Practical leadership and entrepreneurship 2021/2022 LP2-LP2;14 (34,15%);20363
TEK700 Praktiskt ledar- och entreprenörskap 2019/2020 LP2-LP2;18 (38,30%);15780
TEK720 Industriell ekonomi och organisation 2019/2020 LP2-LP2;25 (31,25%);16403
TEK720 Industriell ekonomi och organisation 2020/2021 LP2-LP2;36 (40,91%);18079
TEK720 Industriell ekonomi och organisation 2021/2022 LP2-LP2;20 (22,99%);20753
TME270 Produktutvecklingsprojekt 2018/2019 LP3-LP4;9 (34,62%);15115
TME271 Produktutvecklingsprojekt 2019/2020 LP4-LP4;15 (51,72%);17421
