name;ans_freq;report_id
MCC046 Photonics and lasers 2018/2019 LP3-LP3;14 (40,00%);14599
MCC046 Photonics and lasers 2019/2020 LP3-LP3;9 (42,86%);16658
MCC046 Photonics and lasers 2020/2021 LP3-LP3;12 (42,86%);19149
MCC046 Photonics and lasers 2021/2022 LP3-LP3;11 (55,00%);21383
MCC055 Optoelectronics 2018/2019 LP1-LP1;8 (72,73%);13018
MCC055 Optoelectronics 2019/2020 LP1-LP1;4 (66,67%);15262
MCC055 Optoelectronics 2020/2021 LP1-LP1;3 (60,00%);17935
MCC055 Optoelectronics 2022/2023 LP1-LP1;3 (75,00%);22234
MCC092 Introduction to integrated circuit design 2018/2019 LP1-LP1;19 (55,88%);13042
MCC092 Introduction to integrated circuit design 2019/2020 LP1-LP1;24 (53,33%);15516
MCC092 Introduction to integrated circuit design 2020/2021 LP1-LP1;25 (64,10%);17641
MCC092 Introduction to integrated circuit design 2021/2022 LP1-LP1;15 (53,57%);19778
MCC092 Introduction to integrated circuit design 2022/2023 LP1-LP1;15 (51,72%);22558
MCC100 Fiber optical communication 2018/2019 LP2-LP2;10 (62,50%);14069
MCC100 Fiber optical communication 2019/2020 LP2-LP2;5 (41,67%);16341
MCC100 Fiber optical communication 2020/2021 LP2-LP2;6 (66,67%);18009
MCC121 Microwave engineering 2018/2019 LP2-LP2;15 (60,00%);13827
MCC121 Microwave engineering 2019/2020 LP2-LP2;6 (37,50%);15849
MCC121 Microwave engineering 2020/2021 LP2-LP2;10 (35,71%);18157
MCC121 Microwave engineering 2021/2022 LP2-LP2;13 (54,17%);20859
MCC125 Wireless link project 2018/2019 LP2-LP2;13 (59,09%);13911
MCC125 Wireless link project 2019/2020 LP2-LP2;9 (50,00%);16245
MCC125 Wireless link project 2020/2021 LP2-LP2;8 (40,00%);18387
MCC125 Wireless link project 2021/2022 LP2-LP2;12 (70,59%);20545
MCC140 Integrated photonics 2018/2019 LP4-LP4;3 (33,33%);15171
MCC141 Integrated photonics 2019/2020 LP4-LP4;3 (50,00%);17427
MCC142 Integrated photonics 2020/2021 LP4-LP4;5 (45,45%);19692
MCC142 Integrated photonics 2021/2022 LP4-LP4;6 (66,67%);21887
MCC150 Implementation of digital signal processing systems 2018/2019 LP4-LP4;6 (42,86%);15169
MCC150 Implementation of digital signal processing systems 2019/2020 LP4-LP4;6 (46,15%);17243
MCC150 Implementation of digital signal processing systems 2020/2021 LP4-LP4;11 (64,71%);19584
MCC150 Implementation of digital signal processing systems 2021/2022 LP4-LP4;3 (17,65%);21951
MVE136 Random signals analysis 2018/2019 LP1-LP1;16 (61,54%);13214
MVE136 Random signals analysis 2019/2020 LP1-LP1;8 (30,77%);15454
MVE136 Random signals analysis 2020/2021 LP1-LP1;9 (50,00%);17917
RRY025 Image processing 2018/2019 LP1-LP1;34 (53,97%);13232
RRY025 Image processing 2019/2020 LP1-LP1;19 (35,85%);15482
RRY025 Image processing 2020/2021 LP1-LP1;31 (48,44%);17897
RRY025 Image processing 2021/2022 LP1-LP1;25 (43,10%);20092
RRY025 Image processing 2022/2023 LP1-LP1;13 (27,08%);22360
RRY036 Electromagnetic waves and components 2018/2019 LP1-LP1;15 (60,00%);13354
RRY036 Electromagnetic waves and components 2019/2020 LP1-LP1;13 (52,00%);15644
RRY036 Electromagnetic waves and components 2020/2021 LP1-LP1;11 (45,83%);17621
RRY036 Electromagnetic waves and components 2021/2022 LP1-LP1;9 (50,00%);19752
RRY036 Electromagnetic waves and components 2022/2023 LP1-LP1;8 (34,78%);22536
RRY056 Microwave and optical remote sensing 2019/2020 LP3-LP3;7 (87,50%);16878
RRY057 Electromagnetic sensor systems 2020/2021 LP3-LP3;3 (27,27%);19177
RRY057 Electromagnetic sensor systems 2021/2022 LP3-LP3;5 (45,45%);21277
RRY080 Radar systems and applications 2018/2019 LP4-LP4;10 (41,67%);14749
RRY080 Radar systems and applications 2019/2020 LP4-LP4;6 (37,50%);17237
RRY080 Radar systems and applications 2020/2021 LP4-LP4;9 (33,33%);19242
RRY080 Radar systems and applications 2021/2022 LP4-LP4;12 (40,00%);21911
RRY095 Satellite positioning 2018/2019 LP2-LP2;5 (38,46%);13753
RRY095 Satellite positioning 2019/2020 LP2-LP2;9 (64,29%);15977
RRY095 Satellite positioning 2020/2021 LP2-LP2;15 (71,43%);18463
RRY095 Satellite positioning 2021/2022 LP2-LP2;10 (55,56%);20645
RRY100 Satellite communications 2018/2019 LP1-LP1;10 (50,00%);13102
RRY100 Satellite communications 2019/2020 LP1-LP1;10 (50,00%);15490
RRY100 Satellite communications 2020/2021 LP1-LP1;12 (57,14%);17625
RRY100 Satellite communications 2021/2022 LP1-LP1;8 (40,00%);19758
RRY100 Satellite communications 2022/2023 LP1-LP1;13 (48,15%);22544
SJO955 Juridisk introduktionskurs 2018/2019 LP2-LP2;9 (34,62%);13999
SJO955 Juridisk introduktionskurs 2019/2020 LP2-LP2;18 (41,86%);16309
SJO955 Juridisk introduktionskurs 2020/2021 LP2-LP2;9 (39,13%);18213
SJO955 Juridisk introduktionskurs 2021/2022 LP2-LP2;13 (34,21%);20931
SSY085 Wireless and photonics system engineering 2018/2019 LP1-LP1;16 (53,33%);12996
SSY085 Wireless and photonics system engineering 2019/2020 LP1-LP1;14 (46,67%);15508
SSY085 Wireless and photonics system engineering 2020/2021 LP1-LP1;6 (19,35%);17705
SSY085 Wireless and photonics system engineering 2021/2022 LP1-LP1;10 (47,62%);19896
SSY085 Wireless and photonics system engineering 2022/2023 LP1-LP1;13 (48,15%);22392
SSY097 Image analysis 2018/2019 LP3-LP3;47 (41,96%);14269
SSY098 Image analysis 2019/2020 LP3-LP3;48 (36,36%);16890
SSY098 Image analysis 2020/2021 LP3-LP3;51 (38,35%);18765
SSY098 Image analysis 2021/2022 LP3-LP3;37 (34,91%);21357
SSY100 Antenna engineering 2018/2019 LP4-LP4;8 (47,06%);14803
SSY100 Antenna engineering 2019/2020 LP4-LP4;5 (31,25%);17011
SSY100 Antenna engineering 2020/2021 LP4-LP4;9 (37,50%);19300
SSY100 Antenna engineering 2021/2022 LP4-LP4;8 (30,77%);21981
SSY115 Health Informatics 2018/2019 LP4-LP4;33 (100,00%);14678
SSY115 Health Informatics 2019/2020 LP4-LP4;30 (76,92%);16952
SSY115 Health Informatics 2020/2021 LP4-LP4;35 (71,43%);19222
SSY115 Health Informatics 2021/2022 LP4-LP4;33 (70,21%);21648
SSY121 Introduction to communication engineering 2018/2019 LP1-LP1;30 (71,43%);13316
SSY121 Introduction to communication engineering 2019/2020 LP1-LP1;14 (35,90%);15618
SSY121 Introduction to communication engineering 2020/2021 LP1-LP1;23 (65,71%);17779
SSY121 Introduction to communication engineering 2021/2022 LP1-LP1;29 (53,70%);19992
SSY125 Digital communications 2018/2019 LP2-LP2;18 (62,07%);13845
SSY125 Digital communications 2019/2020 LP2-LP2;12 (41,38%);16103
SSY125 Digital communications 2020/2021 LP2-LP2;10 (66,67%);18107
SSY125 Digital communications 2021/2022 LP2-LP2;12 (42,86%);20779
SSY130 Applied signal processing 2018/2019 LP2-LP2;79 (44,89%);13947
SSY130 Applied signal processing 2019/2020 LP2-LP2;56 (30,43%);16019
SSY130 Applied signal processing 2020/2021 LP2-LP2;58 (32,77%);18225
SSY130 Applied signal processing 2021/2022 LP2-LP2;63 (34,43%);20307
SSY135 Wireless communications 2018/2019 LP3-LP3;21 (84,00%);14169
SSY135 Wireless communications 2019/2020 LP3-LP3;17 (85,00%);16766
SSY135 Wireless communications 2020/2021 LP3-LP3;14 (73,68%);18953
SSY135 Wireless communications 2021/2022 LP3-LP3;18 (90,00%);21213
SSY145 Wireless networks 2018/2019 LP4-LP4;5 (27,78%);14977
SSY145 Wireless networks 2019/2020 LP4-LP4;11 (55,00%);17023
SSY145 Wireless networks 2020/2021 LP4-LP4;13 (76,47%);19324
