name;ans_freq;report_id
TIF165 Nanotechnology for sustainable energy 2016/2017 LP3-LP3;12 (66,67%);9745
TIF165 Nanotechnology for sustainable energy 2017/2018 LP3-LP3;13 (56,52%);12027
TIF170 Medical physics 2013/2014 LP4-LP4;7 (70,00%);3206
TIF180 Entrepreneurship and project management 2013/2014 LP1-LP1;17 (45,95%);2154
TIF180 Entrepreneurship and project management 2014/2015 LP1-LP1;13 (59,09%);3863
TIF180 Entrepreneurship and project management 2015/2016 LP1-LP1;25 (73,53%);6509
TIF180 Entrepreneurship and project management 2016/2017 LP1-LP1;15 (53,57%);8741
TIF180 Entrepreneurship and project management 2017/2018 LP1-LP1;14 (50,00%);10813
TIF185 Creative problem solving in engineering 2013/2014 LP2-LP2;9 (34,62%);2910
TIF185 Creative problem solving in engineering 2014/2015 LP2-LP2;7 (36,84%);4577
TIF185 Creative problem solving in engineering 2015/2016 LP2-LP2;12 (80,00%);6750
TIF186 Creative problem solving in engineering 2017/2018 LP2-LP2;9 (52,94%);11432
TIF260 Energy related materials 2013/2014 LP4-LP4;9 (64,29%);3202
TIF260 Energy related materials 2014/2015 LP4-LP4;10 (76,92%);5580
TIF260 Energy related materials 2015/2016 LP4-LP4;4 (57,14%);8010
TIF260 Energy related materials 2016/2017 LP4-LP4;9 (47,37%);10383
TIF260 Energy related materials 2017/2018 LP4-LP4;6 (37,50%);12509
TIF270 Sport Technology 2013/2014 LP3-LP3;3 (33,33%);1863
TIF270 Sport Technology 2014/2015 LP3-LP3;3 (21,43%);5359
TIF270 Sport Technology 2015/2016 LP3-LP3;7 (38,89%);7522
TIF270 Sport Technology 2016/2017 LP3-LP3;7 (77,78%);10001
TIF270 Sport technology 2017/2018 LP3-LP3;4 (57,14%);12119
TMA881 High performance computing 2013/2014 LP4-LP4;18 (54,55%);3558
TMA881 High performance computing 2014/2015 LP4-LP4;21 (53,85%);5774
TMA881 High performance computing 2015/2016 LP4-LP4;7 (33,33%);7794
TMA881 High performance computing 2016/2017 LP4-LP4;19 (39,58%);10339
TMS016 Statistical image analysis 2013/2014 LP4-LP4;8 (25,00%);3364
TMS016 Statistical image analysis 2014/2015 LP4-LP4;14 (35,90%);5750
TMS016 Statistical image analysis 2015/2016 LP4-LP4;19 (37,25%);7792
TMS016 Statistical image analysis 2016/2017 LP4-LP4;12 (32,43%);10275
TMS016 Statistical image analysis 2017/2018 LP4-LP4;10 (20,83%);12425
FFR110 Computational biology 1 2018/2019 LP3-LP3;24 (34,29%);14505
FKA081 Quantum mechanics 2018/2019 LP1-LP1;8 (33,33%);13000
FKA091 Condensed matter physics 2018/2019 LP2-LP2;13 (38,24%);13533
FKA116 Biological physics 2018/2019 LP2-LP2;10 (45,45%);13801
