name;ans_freq;report_id
RRY135 Elektriska kretsar och elenergi 2016/2017 LP2-LP2;31 (27,68%);9035
RRY135 Elektriska kretsar och elenergi 2017/2018 LP2-LP2;23 (25,56%);11684
RRY140 Mätteknik 2013/2014 LP2-LP2;54 (54,55%);3024
RRY140 Mätteknik 2014/2015 LP2-LP2;48 (45,28%);4791
RRY140 Mätteknik 2015/2016 LP2-LP2;20 (31,25%);7112
RRY140 Mätteknik 2016/2017 LP2-LP2;27 (31,76%);9037
RRY140 Mätteknik 2017/2018 LP2-LP2;27 (35,53%);11686
SSY042 Signaler och system 2013/2014 LP3-LP3;39 (35,45%);1835
SSY042 Signaler och system 2014/2015 LP3-LP3;51 (36,96%);5245
SSY042 Signaler och system 2015/2016 LP3-LP3;28 (26,92%);7432
SSY042 Signaler och system 2016/2017 LP3-LP3;43 (39,81%);9757
SSY042 Signaler och system 2017/2018 LP3-LP3;22 (26,19%);11893
SSY046 Systemkonstruktion 2013/2014 LP1-LP1;28 (39,44%);1980
SSY047 Systemkonstruktion 2013/2014 LP3-LP4;39 (41,49%);3620
SSY047 Systemkonstruktion 2014/2015 LP3-LP4;47 (43,93%);5916
SSY047 Systemkonstruktion 2015/2016 LP3-LP4;31 (47,69%);8226
SSY047 Systemkonstruktion 2016/2017 LP3-LP4;32 (40,51%);10233
SSY048 Systemkonstruktion 2017/2018 LP3-LP4;25 (37,31%);12885
SSY051 Reglerteknik 2014/2015 LP1-LP1;61 (53,04%);3759
SSY051 Reglerteknik 2015/2016 LP1-LP1;49 (36,84%);6269
SSY051 Reglerteknik 2016/2017 LP1-LP1;27 (25,71%);8821
SSY051 Reglerteknik 2017/2018 LP1-LP1;29 (30,53%);10869
SSY066 Industriautomation 2013/2014 LP2-LP2;37 (44,05%);2832
SSY066 Industriautomation 2014/2015 LP2-LP2;43 (48,31%);4517
SSY066 Industriautomation 2015/2016 LP2-LP2;44 (41,12%);6638
SSY066 Industriautomation 2016/2017 LP2-LP2;26 (39,39%);9067
SSY066 Industriautomation 2017/2018 LP2-LP2;17 (23,94%);11714
SSY305 Communication systems 2017/2018 LP3-LP3;47 (88,68%);11965
SSY330 Introduktion till automation och mekatronik 2015/2016 LP1-LP2;38 (43,68%);7254
SSY330 Introduktion till automation och mekatronik 2016/2017 LP1-LP2;32 (33,33%);9433
SSY330 Introduktion till automation och mekatronik 2017/2018 LP1-LP2;38 (42,22%);11484
TDA540 Object-oriented programming 2016/2017 LP1-LP2;38 (29,01%);9169
TDA540 Objektorienterad programmering 2013/2014 LP1-LP2;55 (42,31%);2748
TDA540 Objektorienterad programmering 2014/2015 LP1-LP2;35 (34,65%);4449
TDA540 Objektorienterad programmering 2015/2016 LP1-LP2;44 (41,12%);6644
TDA540 Objektorienterad programmering 2017/2018 LP1-LP2;45 (38,46%);11246
