name;ans_freq;report_id
ITR363 Sustainable supply chains 2020/2021 LP2-LP2;13 (30,23%);18207
ITR363 Sustainable supply chains 2021/2022 LP2-LP2;19 (45,24%);20923
SEE040 Leadership for sustainability transitions 2020/2021 LP1-LP1;31 (65,96%);17537
SEE040 Leadership for sustainability transitions 2021/2022 LP1-LP1;25 (56,82%);20134
SEE040 Leadership for sustainability transitions 2022/2023 LP1-LP1;18 (43,90%);22624
TEK010 Creating new business 2018/2019 LP3-LP3;9 (18,75%);14243
TEK010 Creating new business 2019/2020 LP3-LP3;19 (30,65%);16494
TEK010 Creating new business 2020/2021 LP2-LP2;24 (31,17%);18293
TEK010 Creating new business 2021/2022 LP2-LP2;13 (19,40%);20373
TEK017 Strategic management 2018/2019 LP2-LP2;19 (23,75%);13909
TEK017 Strategic management 2019/2020 LP2-LP2;14 (18,18%);16243
TEK017 Strategic management 2020/2021 LP2-LP2;26 (24,76%);18231
TEK017 Strategic management 2021/2022 LP2-LP2;14 (22,22%);20313
TEK190 Research design and methods 2018/2019 LP4-LP4;7 (13,46%);14925
TEK190 Research design and methods 2019/2020 LP4-LP4;13 (19,40%);17259
TEK190 Research design and methods 2020/2021 LP4-LP4;11 (16,67%);19596
TEK190 Research design and methods 2021/2022 LP4-LP4;12 (20,69%);21961
TEK211 Brand management 2018/2019 LP3-LP3;28 (43,75%);14239
TEK211 Brand management 2019/2020 LP3-LP3;25 (43,10%);16708
TEK211 Brand management 2020/2021 LP3-LP3;33 (53,23%);18789
TEK211 Brand management 2021/2022 LP3-LP3;25 (38,46%);21397
TEK237 Social innovation and social entrepreneurship 2018/2019 LP4-LP4;29 (34,12%);14907
TEK237 Social innovation and social entrepreneurship 2019/2020 LP4-LP4;28 (40,58%);17089
TEK237 Social innovation and social entrepreneurship 2020/2021 LP4-LP4;12 (27,27%);19452
TEK237 Social innovation and social entrepreneurship 2021/2022 LP4-LP4;9 (18,75%);21805
TEK240 Production logistics 2018/2019 LP2-LP2;31 (41,33%);13501
TEK240 Production logistics 2019/2020 LP2-LP2;15 (23,08%);16201
TEK240 Production logistics 2020/2021 LP2-LP2;16 (30,77%);18399
TEK240 Production logistics 2021/2022 LP2-LP2;16 (32,65%);20559
TEK280 Strategy creation and change 2018/2019 LP1-LP1;39 (44,83%);13138
TEK280 Strategy creation and change 2019/2020 LP1-LP1;13 (27,66%);15548
TEK280 Strategy creation and change 2020/2021 LP1-LP1;15 (22,39%);17729
TEK280 Strategy creation and change 2021/2022 LP1-LP1;23 (43,40%);19946
TEK280 Strategy creation and change 2022/2023 LP1-LP1;18 (32,73%);22512
TEK306 Management of open innovation and network-based markets 2018/2019 LP4-LP4;15 (25,86%);14847
TEK306 Management of open innovation and network-based markets 2019/2020 LP4-LP4;17 (27,87%);16956
TEK306 Management of open innovation and network-based markets 2020/2021 LP4-LP4;13 (40,63%);19262
TEK306 Management of open innovation and network-based markets 2021/2022 LP4-LP4;3 (15,79%);21927
TEK315 Strategic management and economics of intellectual property 2018/2019 LP2-LP2;8 (29,63%);13787
TEK315 Strategic management and economics of intellectual property 2019/2020 LP2-LP2;7 (25,93%);16203
TEK315 Strategic management and economics of intellectual property 2020/2021 LP4-LP4;14 (21,88%);19380
TEK315 Strategic management and economics of intellectual property 2021/2022 LP4-LP4;12 (22,64%);21717
TEK320 Digital economics and policy 2020/2021 LP2-LP2;17 (20,48%);18221
TEK320 Digital economics and policy 2021/2022 LP2-LP2;22 (33,33%);20305
TEK320 ICT economics and policy 2018/2019 LP2-LP2;21 (24,14%);13495
TEK320 ICT economics and policy 2019/2020 LP2-LP2;17 (18,89%);16165
TEK350 Intellectual property and innovation strategies 2018/2019 LP3-LP3;3 (18,75%);14381
TEK350 Intellectual property and innovation strategies 2019/2020 LP3-LP3;14 (56,00%);16560
TEK350 Intellectual property and innovation strategies 2020/2021 LP3-LP3;10 (34,48%);19065
TEK360 International business relationships 2018/2019 LP4-LP4;9 (16,98%);14919
TEK360 International business relationships 2019/2020 LP4-LP4;15 (30,00%);17265
TEK360 International business relationships 2020/2021 LP4-LP4;10 (27,78%);19598
TEK360 International business relationships 2021/2022 LP4-LP4;6 (19,35%);21963
TEK406 Organizational behavior orientation 2018/2019 LP2-LP2;18 (23,08%);14105
TEK406 Organizational behavior orientation 2019/2020 LP2-LP2;16 (19,28%);15774
TEK495 Design thinking and innovation 2018/2019 LP1-LP1;14 (46,67%);13276
TEK495 Design thinking and innovation 2019/2020 LP1-LP1;8 (28,57%);15556
TEK495 Design thinking and innovation 2020/2021 LP1-LP1;11 (44,00%);17731
TEK495 Design thinking and innovation 2021/2022 LP1-LP1;7 (25,93%);19948
TEK495 Design thinking and innovation 2022/2023 LP1-LP1;8 (26,67%);22514
TEK510 Organising for innovation 2018/2019 LP3-LP3;20 (37,04%);14549
TEK510 Organising for innovation 2019/2020 LP3-LP3;18 (47,37%);16712
TEK510 Organising for innovation 2020/2021 LP3-LP3;16 (29,09%);19035
TEK510 Organising for innovation 2021/2022 LP3-LP3;14 (28,00%);21127
TEK590 Service management 2018/2019 LP4-LP4;4 (11,11%);15013
